year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1742.00,406.00,159.53,12.75,134.47,0.00,99.25,14.00,0.00,31161.00,14473.00,1216.00,8264.00,0.00,7208.00
2023,1,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,56.00,0.00,0.00,0.00,0.00
2023,1,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89.00,19.00,9.48,1.99,2.53,0.00,5.00,1.00,1.00,1327.00,477.00,482.00,108.00,0.00,260.00
2023,1,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",295.00,56.00,24.14,4.30,8.54,0.00,19.02,3.00,0.00,4198.00,1902.00,1010.00,330.00,0.00,956.00
2023,1,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",807.00,217.00,87.90,5.33,80.73,0.97,42.06,3.00,1.00,14114.00,6083.00,1315.00,3926.00,104.00,2686.00
2023,1,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",238.00,50.00,29.32,3.22,6.89,0.00,10.57,2.00,1.00,3017.00,1784.00,318.00,281.00,0.00,634.00
2023,1,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",119.00,22.00,15.28,0.76,3.36,0.00,2.61,1.00,0.00,1621.00,1071.00,94.00,269.00,0.00,187.00
2023,1,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",24.00,5.00,2.88,1.45,0.13,0.00,0.54,0.00,0.00,894.00,170.00,692.00,11.00,0.00,21.00
2023,1,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",119.00,21.00,8.70,1.00,2.84,0.00,8.47,0.00,1.00,1005.00,366.00,20.00,111.00,0.00,508.00
2023,1,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",32.00,1.00,0.52,0.00,0.00,0.00,0.48,1.00,0.00,27.00,14.00,0.00,0.00,0.00,13.00
2023,1,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4741.00,927.00,305.44,22.80,305.54,0.00,293.23,94.00,23.00,69959.00,30006.00,2382.00,13654.00,0.00,23917.00
2023,1,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",593.00,125.00,56.81,6.42,31.45,0.00,30.32,2.00,1.00,7174.00,3899.00,312.00,1220.00,0.00,1743.00
2023,1,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",27.00,5.00,3.54,0.00,1.13,0.00,0.33,0.00,0.00,307.00,266.00,0.00,36.00,0.00,5.00
2023,1,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",149.00,23.00,14.95,2.00,1.82,0.00,4.23,0.00,0.00,2438.00,871.00,1237.00,66.00,0.00,264.00
2023,1,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",31.00,4.00,2.42,0.00,0.07,0.00,1.51,0.00,0.00,199.00,116.00,0.00,7.00,0.00,76.00
2023,1,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",67.00,10.00,4.74,0.29,4.19,0.00,0.78,0.00,0.00,870.00,743.00,7.00,102.00,0.00,18.00
2023,1,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",148.00,64.00,22.30,0.00,36.16,0.00,5.55,0.00,0.00,4050.00,2227.00,0.00,1532.00,0.00,291.00
2023,1,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",141.00,16.00,9.20,0.29,3.72,0.00,2.79,0.00,0.00,671.00,429.00,11.00,89.00,0.00,142.00
2023,1,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",139.00,20.00,12.40,0.64,1.83,0.00,5.13,0.00,0.00,1141.00,655.00,188.00,81.00,0.00,217.00
2023,1,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",211.00,38.00,17.68,2.96,8.08,0.00,9.28,0.00,1.00,2076.00,831.00,371.00,225.00,0.00,649.00
2023,1,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",900.00,224.00,80.51,6.17,86.53,0.00,50.78,11.00,0.00,14270.00,6294.00,931.00,3674.00,0.00,3371.00
2023,1,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",172.00,25.00,17.61,1.91,2.20,0.00,3.28,0.00,0.00,1317.00,913.00,129.00,61.00,0.00,214.00
2023,1,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",536.00,142.00,47.25,5.97,50.49,1.00,37.29,6.00,1.00,10872.00,4783.00,541.00,2830.00,42.00,2676.00
2023,1,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",526.00,94.00,45.31,5.05,9.75,1.00,32.89,2.00,0.00,5435.00,2824.00,413.00,303.00,56.00,1839.00
2023,1,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",439.00,83.00,44.69,3.77,16.51,1.00,17.03,5.00,0.00,5497.00,3444.00,281.00,718.00,39.00,1015.00
2023,1,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",924.00,190.00,85.96,5.18,61.94,0.00,36.92,9.00,1.00,10778.00,6241.00,330.00,2248.00,0.00,1959.00
2023,1,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",188.00,33.00,20.71,1.00,5.36,0.00,5.93,0.00,0.00,1563.00,1051.00,17.00,174.00,0.00,321.00
2023,1,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",170.00,38.00,15.53,9.52,10.07,0.69,2.20,0.00,2.00,6543.00,753.00,3679.00,1929.00,57.00,125.00
2023,1,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",24.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,221.00,221.00,0.00,0.00,0.00,0.00
2023,1,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",117.00,19.00,8.58,0.81,6.39,0.00,3.22,0.00,0.00,1121.00,380.00,218.00,207.00,0.00,316.00
2023,1,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",76.00,23.00,13.32,1.00,3.18,0.00,5.50,1.00,0.00,1373.00,708.00,271.00,84.00,0.00,310.00
2023,1,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",62.00,16.00,5.54,0.64,5.19,0.00,4.63,1.00,0.00,723.00,215.00,49.00,225.00,0.00,234.00
2023,1,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",873.00,191.00,88.49,7.79,36.87,0.00,57.85,12.00,1.00,13853.00,7563.00,694.00,1377.00,0.00,4219.00
2023,1,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",202.00,38.00,27.69,2.48,2.97,0.00,4.86,1.00,0.00,3235.00,2612.00,119.00,136.00,0.00,368.00
2023,1,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60.00,10.00,6.81,0.00,2.19,0.00,1.00,0.00,0.00,615.00,475.00,0.00,59.00,0.00,81.00
2023,1,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,5.00,2.00,0.00,0.60,0.00,2.40,0.00,0.00,222.00,128.00,0.00,12.00,0.00,82.00
2023,1,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",100.00,24.00,13.02,0.51,3.00,0.00,7.47,1.00,0.00,1045.00,536.00,21.00,96.00,0.00,392.00
2023,1,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International",31.00,7.00,2.59,1.28,1.69,0.00,1.44,3.00,0.00,529.00,194.00,118.00,99.00,0.00,118.00
2023,1,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",660.00,133.00,48.49,3.75,36.73,0.00,44.03,5.00,0.00,9973.00,3843.00,674.00,2459.00,0.00,2997.00
2023,1,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",721.00,198.00,72.72,5.71,78.66,0.00,40.90,3.00,0.00,10693.00,5442.00,346.00,2692.00,0.00,2213.00
2023,1,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",419.00,108.00,58.59,3.47,23.18,0.00,22.76,2.00,0.00,8323.00,5243.00,596.00,1032.00,0.00,1452.00
2023,1,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",193.00,24.00,13.16,4.24,2.73,0.00,3.87,0.00,1.00,1790.00,586.00,952.00,100.00,0.00,152.00
2023,1,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",185.00,34.00,16.97,2.84,7.77,0.00,6.42,0.00,1.00,1525.00,814.00,144.00,239.00,0.00,328.00
2023,1,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2591.00,372.00,151.98,11.78,70.74,1.00,136.50,10.00,7.00,35048.00,18695.00,1808.00,2591.00,38.00,11916.00
2023,1,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1010.00,238.00,85.62,11.87,95.09,0.00,45.42,11.00,3.00,14463.00,5797.00,1666.00,4339.00,0.00,2661.00
2023,1,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",255.00,55.00,23.59,4.47,11.49,0.00,15.44,2.00,0.00,3965.00,2460.00,208.00,340.00,0.00,957.00
2023,1,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",248.00,44.00,27.80,1.13,9.27,0.27,5.53,1.00,0.00,2377.00,1663.00,42.00,328.00,31.00,313.00
2023,1,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4158.00,737.00,248.06,28.80,162.40,0.00,297.74,17.00,2.00,59343.00,25344.00,3515.00,6252.00,0.00,24232.00
2023,1,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",261.00,41.00,23.48,0.31,9.95,0.00,7.26,1.00,1.00,2964.00,2076.00,38.00,413.00,0.00,437.00
2023,1,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",366.00,79.00,35.30,1.00,33.47,0.00,9.23,2.00,2.00,3995.00,2442.00,46.00,1044.00,0.00,463.00
2023,1,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",270.00,63.00,29.72,3.00,19.61,0.00,10.68,2.00,2.00,3888.00,1795.00,187.00,1076.00,0.00,830.00
2023,1,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",371.00,65.00,35.42,1.00,8.37,0.00,20.21,0.00,0.00,3607.00,2118.00,19.00,411.00,0.00,1059.00
2023,1,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",83.00,14.00,8.00,0.41,4.68,0.00,0.91,0.00,0.00,519.00,316.00,12.00,171.00,0.00,20.00
2023,1,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",21.00,3.00,2.53,0.00,0.47,0.00,0.00,0.00,0.00,221.00,213.00,0.00,8.00,0.00,0.00
2023,1,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",100.00,25.00,12.26,0.05,2.22,0.00,10.47,0.00,0.00,1295.00,735.00,4.00,67.00,0.00,489.00
2023,1,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",136.00,16.00,9.21,1.81,1.85,0.00,3.14,0.00,2.00,1729.00,762.00,661.00,79.00,0.00,227.00
2023,1,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1032.00,206.00,92.96,9.65,61.44,0.00,41.95,12.00,3.00,14644.00,7221.00,859.00,3855.00,0.00,2709.00
2023,1,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",,,,,,,,,,,,,,,
2023,1,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",104.00,13.00,8.58,0.11,2.14,0.00,2.17,1.00,0.00,739.00,517.00,13.00,55.00,0.00,154.00
2023,1,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",130.00,25.00,8.15,1.19,5.92,0.00,9.74,0.00,0.00,1492.00,413.00,208.00,157.00,0.00,714.00
2023,1,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",24.00,5.00,2.96,0.00,0.65,0.00,1.39,0.00,0.00,263.00,164.00,0.00,13.00,0.00,86.00
2023,1,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",57.00,21.00,11.81,2.98,2.41,0.00,3.80,2.00,0.00,1898.00,786.00,885.00,60.00,0.00,167.00
2023,1,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",153.00,27.00,10.73,5.96,4.55,0.00,5.76,1.00,3.00,3179.00,504.00,2109.00,329.00,0.00,237.00
2023,1,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",14.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,18.00,18.00,0.00,0.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1.00,1.00,0.00,0.00,0.63,0.00,0.37,0.00,0.00,41.00,0.00,0.00,26.00,0.00,15.00
2023,1,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",708.00,299.00,79.87,5.01,97.38,0.00,116.74,32.00,1.00,22599.00,6230.00,372.00,6013.00,0.00,9984.00
2023,1,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",33.00,11.00,5.19,0.88,2.77,0.00,2.15,2.00,0.00,561.00,212.00,40.00,189.00,0.00,120.00
2023,1,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",69.00,29.00,7.82,0.46,14.79,0.00,5.93,1.00,1.00,3402.00,1535.00,69.00,1212.00,0.00,586.00
2023,1,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",10.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,86.00,86.00,0.00,0.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",97.00,30.00,9.62,0.60,6.10,0.00,13.68,6.00,0.00,2283.00,810.00,63.00,302.00,0.00,1108.00
2023,1,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",41.00,8.00,6.42,0.00,1.58,0.00,0.00,0.00,0.00,560.00,397.00,0.00,163.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,13.00,8.13,0.00,1.76,0.00,3.11,0.00,0.00,868.00,682.00,0.00,52.00,0.00,134.00
2023,1,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",97.00,24.00,5.04,1.90,5.66,0.00,11.40,3.00,1.00,1685.00,243.00,161.00,363.00,0.00,918.00
2023,1,F9,Frontier Airlines Inc.,BUR,"Burbank, CA: Bob Hope",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",184.00,59.00,30.00,1.00,7.83,0.00,20.18,3.00,0.00,4259.00,1726.00,164.00,383.00,0.00,1986.00
2023,1,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22.00,9.00,2.90,0.98,3.96,0.00,1.17,0.00,0.00,425.00,113.00,55.00,195.00,0.00,62.00
2023,1,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",322.00,92.00,29.07,0.02,25.55,0.00,37.35,8.00,0.00,6260.00,1759.00,1.00,1208.00,0.00,3292.00
2023,1,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",64.00,30.00,16.65,0.53,6.30,0.00,6.53,3.00,0.00,1719.00,671.00,37.00,377.00,0.00,634.00
2023,1,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",15.00,2.00,0.00,0.00,0.79,0.00,1.21,0.00,0.00,114.00,0.00,0.00,22.00,0.00,92.00
2023,1,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",220.00,79.00,25.01,2.39,22.29,0.00,29.32,3.00,1.00,5324.00,1370.00,144.00,1344.00,0.00,2466.00
2023,1,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",92.00,29.00,12.40,1.93,6.19,0.00,8.48,2.00,0.00,1714.00,586.00,78.00,198.00,0.00,852.00
2023,1,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1647.00,531.00,135.83,9.42,150.69,0.00,235.06,70.00,2.00,39875.00,10487.00,2691.00,7834.00,0.00,18863.00
2023,1,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",338.00,97.00,36.54,1.51,23.82,0.00,35.13,18.00,0.00,6903.00,2673.00,89.00,1006.00,0.00,3135.00
2023,1,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",24.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,255.00,91.00,0.00,0.00,0.00,164.00
2023,1,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",141.00,43.00,13.22,0.00,17.91,0.00,11.86,4.00,0.00,2323.00,906.00,0.00,798.00,0.00,619.00
2023,1,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",18.00,6.00,1.13,0.00,1.56,0.00,3.31,1.00,1.00,553.00,104.00,0.00,107.00,0.00,342.00
2023,1,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",23.00,3.00,1.33,0.00,1.13,0.00,0.54,0.00,0.00,180.00,120.00,0.00,45.00,0.00,15.00
2023,1,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",249.00,96.00,24.12,1.79,40.61,0.00,29.48,10.00,0.00,6971.00,2008.00,138.00,2304.00,0.00,2521.00
2023,1,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",14.00,2.00,0.00,0.45,1.55,0.00,0.00,1.00,0.00,66.00,0.00,9.00,57.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14.00,3.00,0.71,0.00,1.32,0.00,0.96,1.00,0.00,356.00,27.00,0.00,109.00,0.00,220.00
2023,1,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",42.00,13.00,5.23,0.00,2.95,0.00,4.82,3.00,0.00,825.00,268.00,0.00,203.00,0.00,354.00
2023,1,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby",76.00,26.00,8.60,0.00,15.05,0.00,2.35,2.00,0.00,1137.00,455.00,0.00,574.00,0.00,108.00
2023,1,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",109.00,65.00,22.25,1.78,23.81,0.00,17.17,4.00,0.00,4574.00,1380.00,229.00,1279.00,0.00,1686.00
2023,1,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",60.00,18.00,6.33,0.32,5.32,0.00,6.03,4.00,0.00,2097.00,427.00,60.00,301.00,0.00,1309.00
2023,1,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",136.00,25.00,9.53,0.00,3.95,0.00,11.52,2.00,0.00,1827.00,584.00,0.00,258.00,0.00,985.00
2023,1,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",55.00,7.00,2.99,0.00,2.37,0.00,1.63,1.00,0.00,180.00,74.00,0.00,57.00,0.00,49.00
2023,1,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1431.00,568.00,135.19,4.65,192.68,0.00,235.48,39.00,5.00,43546.00,10379.00,1291.00,10786.00,0.00,21090.00
2023,1,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",92.00,35.00,20.29,0.00,10.06,0.00,4.65,3.00,0.00,2080.00,899.00,0.00,587.00,0.00,594.00
2023,1,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,3.00,1.23,0.69,0.31,0.00,0.77,0.00,0.00,228.00,64.00,55.00,25.00,0.00,84.00
2023,1,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",38.00,9.00,3.49,0.00,3.03,0.00,2.48,2.00,0.00,265.00,101.00,0.00,81.00,0.00,83.00
2023,1,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1717.00,564.00,163.57,12.63,126.85,0.00,260.94,65.00,0.00,56354.00,20573.00,1787.00,8774.00,0.00,25220.00
2023,1,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",13.00,6.00,3.51,0.00,0.00,0.00,2.49,1.00,0.00,497.00,192.00,0.00,0.00,0.00,305.00
2023,1,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",312.00,93.00,40.65,1.23,29.99,0.00,21.12,7.00,2.00,6693.00,2390.00,940.00,1528.00,0.00,1835.00
2023,1,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",45.00,13.00,3.79,0.19,3.83,0.00,5.20,4.00,0.00,1018.00,207.00,16.00,224.00,0.00,571.00
2023,1,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",266.00,91.00,30.27,3.30,22.57,0.00,34.87,5.00,0.00,9933.00,5366.00,206.00,1791.00,0.00,2570.00
2023,1,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",75.00,18.00,8.59,0.00,4.67,0.00,4.75,3.00,0.00,913.00,495.00,0.00,199.00,0.00,219.00
2023,1,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",28.00,9.00,3.47,0.00,1.90,0.00,3.63,1.00,0.00,626.00,214.00,0.00,80.00,0.00,332.00
2023,1,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",50.00,12.00,2.30,0.00,4.37,0.00,5.33,3.00,0.00,678.00,68.00,0.00,320.00,0.00,290.00
2023,1,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",71.00,21.00,7.42,0.30,6.65,0.00,6.63,2.00,0.00,1312.00,562.00,16.00,284.00,0.00,450.00
2023,1,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",53.00,19.00,11.39,0.99,2.51,0.00,4.11,0.00,0.00,1179.00,686.00,31.00,106.00,0.00,356.00
2023,1,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",10.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,131.00,93.00,0.00,38.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",39.00,9.00,3.86,0.00,2.43,0.00,2.71,1.00,0.00,1214.00,421.00,0.00,123.00,0.00,670.00
2023,1,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",118.00,30.00,11.03,2.49,8.20,0.00,8.27,3.00,0.00,1663.00,754.00,99.00,384.00,0.00,426.00
2023,1,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",83.00,13.00,4.34,0.87,6.33,0.00,1.46,4.00,0.00,1031.00,373.00,13.00,381.00,0.00,264.00
2023,1,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",19.00,6.00,2.19,0.00,0.46,0.00,3.35,1.00,0.00,409.00,297.00,0.00,16.00,0.00,96.00
2023,1,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",124.00,34.00,9.73,1.19,13.91,0.00,9.17,7.00,1.00,2144.00,368.00,40.00,1026.00,0.00,710.00
2023,1,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",68.00,29.00,9.72,0.40,5.63,0.00,13.25,0.00,0.00,1626.00,338.00,58.00,274.00,0.00,956.00
2023,1,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",623.00,241.00,85.99,1.88,45.11,0.00,108.02,18.00,0.00,20353.00,7340.00,170.00,2809.00,0.00,10034.00
2023,1,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",637.00,237.00,71.22,2.63,88.36,0.00,74.79,14.00,1.00,21740.00,8720.00,980.00,4305.00,0.00,7735.00
2023,1,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",10.00,4.00,1.24,0.00,1.17,0.00,1.59,1.00,0.00,144.00,64.00,0.00,30.00,0.00,50.00
2023,1,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",14.00,2.00,0.47,1.00,0.40,0.00,0.13,2.00,0.00,484.00,21.00,439.00,18.00,0.00,6.00
2023,1,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",31.00,15.00,6.21,0.00,4.15,0.00,4.64,0.00,0.00,983.00,379.00,0.00,239.00,0.00,365.00
2023,1,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",17.00,4.00,2.63,0.00,1.37,0.00,0.00,2.00,0.00,346.00,277.00,0.00,69.00,0.00,0.00
2023,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",165.00,58.00,26.04,1.27,10.75,0.00,19.94,3.00,0.00,4324.00,2369.00,92.00,486.00,0.00,1377.00
2023,1,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",14.00,5.00,2.34,0.00,0.76,0.00,1.90,0.00,1.00,374.00,101.00,0.00,76.00,0.00,197.00
2023,1,F9,Frontier Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",27.00,8.00,5.31,0.00,2.08,0.00,0.61,0.00,0.00,414.00,347.00,0.00,53.00,0.00,14.00
2023,1,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",152.00,36.00,10.38,0.35,11.81,0.00,13.46,3.00,0.00,2757.00,616.00,28.00,813.00,0.00,1300.00
2023,1,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",144.00,48.00,22.78,0.50,19.14,0.00,5.58,6.00,0.00,2080.00,1050.00,27.00,604.00,0.00,399.00
2023,1,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",101.00,33.00,11.50,1.18,13.91,0.00,6.41,9.00,0.00,1614.00,498.00,140.00,556.00,0.00,420.00
2023,1,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",66.00,26.00,7.88,0.56,7.61,0.00,9.95,0.00,0.00,1558.00,350.00,50.00,333.00,0.00,825.00
